,trial_date,customer_name,utm,display_price,company_id
575,2017-12-28,Michael Sparks,facebook,17,
576,2017-12-28,Joseph Torres,email_footer,28,
577,2017-12-28,Brian Odonnell,email_footer,9,
578,2017-12-28,Gary King,organic,15,108.0
579,2017-12-28,Melanie Vasquez,facebook,13,
580,2017-12-28,Natalie Little DVM,google,20,
581,2017-12-28,Kenneth Compton,organic,23,
582,2017-12-29,Debra Navarro,email_footer,47,
583,2017-12-29,Penny Smith,organic,24,
584,2017-12-29,Judy Moreno,linkedin,37,
585,2017-12-29,Brandon Anderson,organic,9,
586,2017-12-29,Paul Roberts,facebook,17,
587,2017-12-30,Brenda Paul,linkedin,20,
588,2017-12-30,Deborah Taylor,email_footer,32,
589,2017-12-30,Shannon Gilbert,facebook,24,
590,2017-12-30,Frank Acevedo,email_footer,30,
591,2017-12-30,Dustin Church,email_footer,24,
592,2017-12-30,Alan Simon,email_footer,19,
593,2017-12-30,Christina Kelly,facebook,29,
594,2017-12-31,Lindsay Nash MD,linkedin,49,
595,2017-12-31,Juan Medina,facebook,11,
596,2017-12-31,Felicia Williams,linkedin,11,
597,2017-12-31,Matthew Brewer,email_footer,37,
598,2017-12-31,Elizabeth Cook,organic,20,
599,2018-01-01,Dr. Robin Walsh,google,40,
600,2018-01-01,David Long,organic,36,
601,2018-01-01,Melissa Richards MD,linkedin,25,
602,2018-01-02,Robert Green Jr.,email_footer,32,
603,2018-01-02,Brandy Gray,google,10,
604,2018-01-02,Felicia Randolph,google,34,
605,2018-01-02,Daniel White,facebook,41,
606,2018-01-02,Brett Mckinney,linkedin,12,
607,2018-01-02,Gary Shelton,email_footer,39,
608,2018-01-02,Zachary Brown,google,13,
609,2018-01-02,Jessica Alvarez,organic,30,109.0
610,2018-01-02,Heather Roberts,linkedin,43,
611,2018-01-03,Catherine Moore,email_footer,10,
612,2018-01-03,Heather Mann,linkedin,48,
613,2018-01-03,Cynthia Todd MD,google,18,
614,2018-01-03,Louis Green,email_footer,19,
615,2018-01-03,Alice Allen,linkedin,39,
616,2018-01-03,Martha Cunningham,linkedin,29,
617,2018-01-04,Victor Martin,linkedin,37,
618,2018-01-04,Holly Lee,google,34,
619,2018-01-04,Tiffany Compton,facebook,11,
620,2018-01-04,Michelle Smith,linkedin,40,
621,2018-01-04,Mackenzie Pitts,google,45,
622,2018-01-05,Richard Hartman,google,33,
623,2018-01-05,Latasha Henry,google,49,
624,2018-01-05,Timothy Fischer,organic,24,
625,2018-01-05,Samuel Nelson,email_footer,26,
626,2018-01-05,Caitlin Richardson,linkedin,24,
627,2018-01-05,Chelsea Hernandez,facebook,22,
628,2018-01-05,Barbara Mcintosh,linkedin,35,
629,2018-01-05,Matthew Hensley,google,30,
630,2018-01-06,Maria Mahoney,facebook,23,
631,2018-01-06,Pamela Robinson,linkedin,17,
632,2018-01-06,Kelly Ortiz MD,facebook,39,
633,2018-01-06,Larry Mcconnell,google,37,
634,2018-01-06,Stacy Ware,email_footer,19,
635,2018-01-06,Megan Hardin,organic,40,
636,2018-01-06,Gregory Wong,email_footer,16,
637,2018-01-06,Raymond Klein,linkedin,17,
638,2018-01-06,Justin Ortiz,google,41,
639,2018-01-06,Janet Hoffman,google,19,
640,2018-01-07,David Conley,linkedin,16,
641,2018-01-07,Ryan Miller MD,facebook,28,
642,2018-01-07,Donald Cook,organic,35,
643,2018-01-07,Andrew Fox,email_footer,19,
644,2018-01-07,Tracy Mitchell,linkedin,26,
645,2018-01-07,Gabriela Powell,email_footer,46,
646,2018-01-08,Jon Jones,google,35,
647,2018-01-08,Hannah Nelson,linkedin,12,
648,2018-01-08,Candace Escobar,google,15,
649,2018-01-09,Bryan Morris,email_footer,48,
650,2018-01-09,Gina Klein,facebook,31,
651,2018-01-09,Julie Underwood,email_footer,13,
652,2018-01-09,Catherine Hernandez,organic,35,110.0
653,2018-01-09,David Villa,facebook,34,
654,2018-01-09,Christina James,google,15,
655,2018-01-09,Thomas Myers,email_footer,12,
656,2018-01-10,Richard Allen,linkedin,43,
657,2018-01-10,James Becker,google,26,
658,2018-01-10,Elizabeth Greene DDS,linkedin,40,
659,2018-01-10,Hannah Murphy,organic,9,
660,2018-01-10,James Khan,facebook,48,
661,2018-01-10,Melanie Chavez,google,26,
662,2018-01-10,Terry Jackson,google,29,
663,2018-01-10,William Brooks,email_footer,10,
664,2018-01-10,Rachel Baker,google,23,
665,2018-01-10,Pam Carson,linkedin,49,
666,2018-01-11,Jeffrey Bruce,organic,11,111.0
667,2018-01-11,Carlos Rogers,linkedin,43,
668,2018-01-11,Barbara Wolfe,facebook,18,
669,2018-01-11,Mrs. Denise Matthews DVM,google,29,
670,2018-01-12,Christopher Parks,organic,22,
671,2018-01-12,Patricia Curtis,email_footer,11,
672,2018-01-12,William Harvey,email_footer,30,
673,2018-01-12,Donna Hess,facebook,36,
674,2018-01-12,Victoria Mccarthy,facebook,22,
675,2018-01-12,Tanya Peterson,facebook,35,
676,2018-01-12,Cheyenne Michael,google,40,
677,2018-01-12,Katherine Harvey MD,linkedin,16,
678,2018-01-12,Frederick Phillips,organic,11,
679,2018-01-12,Michelle Campbell,linkedin,47,
680,2018-01-12,Lindsey Bernard,email_footer,22,
681,2018-01-12,Robert Miles,linkedin,38,
682,2018-01-13,Michelle Becker,organic,44,
683,2018-01-13,Corey Hood,email_footer,19,
684,2018-01-13,Luke Roberts,facebook,32,
685,2018-01-13,Charles Ortiz,linkedin,38,
686,2018-01-13,Scott Anderson,facebook,27,
687,2018-01-13,Ronald Perez,google,35,
688,2018-01-13,Jared Moran,organic,48,
689,2018-01-14,Dr. Shawn Peck,organic,21,
690,2018-01-14,Ashley Brown,linkedin,44,
691,2018-01-14,Susan Hanson,google,42,
692,2018-01-14,Corey Simmons,facebook,49,
693,2018-01-15,Brittany Adams,facebook,24,
694,2018-01-15,Robert Smith,facebook,32,
695,2018-01-15,Lisa Lane,facebook,37,
696,2018-01-15,Marc Adams,linkedin,17,
697,2018-01-15,Haley Munoz,organic,31,
698,2018-01-15,Katie Thomas,google,48,
699,2018-01-15,Angela White,google,46,
700,2018-01-15,Victoria Stephens,linkedin,25,
701,2018-01-15,Daniel Thomas,email_footer,26,
702,2018-01-15,Cynthia Phillips,google,48,
703,2018-01-16,Jeffrey Murray,google,27,
704,2018-01-16,Richard Richardson,facebook,29,
705,2018-01-16,Randy Webster,linkedin,18,
706,2018-01-16,Eric Sullivan,organic,39,
707,2018-01-16,April Kline,facebook,40,
708,2018-01-16,Mark Hawkins,google,25,
709,2018-01-17,Lauren Meyers,linkedin,25,
710,2018-01-18,Kristin Patterson,google,21,
711,2018-01-18,Ruth Miller,google,44,
712,2018-01-18,Brenda Chen,organic,48,
713,2018-01-18,Allen Frey,email_footer,45,
714,2018-01-18,Kevin George,google,22,
715,2018-01-19,Michael Dunlap,facebook,26,
716,2018-01-19,Mallory Foster,facebook,30,
717,2018-01-19,Aaron Harrison,facebook,46,
718,2018-01-19,Jessica Cross,facebook,41,
719,2018-01-19,Derrick Mack,organic,42,
720,2018-01-19,Christopher Reilly,email_footer,38,
721,2018-01-20,Stacey Taylor,linkedin,45,
722,2018-01-20,Stephanie Torres,organic,34,
723,2018-01-20,Donald Hart,organic,24,
724,2018-01-20,Donna Jefferson,linkedin,14,
725,2018-01-20,Jacob Murphy,organic,29,
726,2018-01-20,Andrew Taylor,linkedin,26,
727,2018-01-20,Derek Thompson,facebook,39,
728,2018-01-21,Anthony Smith,email_footer,23,
729,2018-01-21,Michele Gray,facebook,10,
730,2018-01-21,Samuel Smith,organic,42,
731,2018-01-21,Robert Hernandez,linkedin,37,
732,2018-01-21,Melissa Moore,organic,20,
733,2018-01-21,Ruth Bailey,google,29,
734,2018-01-21,Carl Peterson,google,27,
735,2018-01-22,Wendy Pacheco PhD,organic,36,
736,2018-01-22,Victoria Williams,google,39,
737,2018-01-22,Taylor Sanchez,linkedin,10,
738,2018-01-22,Cameron Cooper,linkedin,46,
739,2018-01-22,Michael Lee,linkedin,29,
740,2018-01-22,Matthew Harper,google,38,
741,2018-01-22,Abigail Brown,facebook,31,
742,2018-01-22,James Hernandez,organic,13,112.0
743,2018-01-23,Terri Williams,facebook,28,
744,2018-01-23,James Rios,linkedin,34,
745,2018-01-23,Susan Olson,organic,26,
746,2018-01-23,Sean Flores,email_footer,38,
747,2018-01-23,Amy Brown,organic,21,
748,2018-01-23,Robin Boyd,linkedin,27,
749,2018-01-23,Jennifer Gomez,facebook,43,
750,2018-01-23,Elizabeth Lewis,google,35,
751,2018-01-24,James Perez,linkedin,46,
752,2018-01-24,Jennifer Phillips,google,21,
753,2018-01-24,Tami Duffy DDS,linkedin,26,
754,2018-01-24,Erin Johnson,email_footer,14,
755,2018-01-24,Amber Nicholson,organic,18,
756,2018-01-24,Michael Payne,linkedin,25,
757,2018-01-24,Aaron Reese,organic,32,
758,2018-01-25,Emily Smith,facebook,19,
759,2018-01-25,Rhonda Evans,email_footer,48,
760,2018-01-25,Dean Blake,google,31,
761,2018-01-25,Carol Miller,facebook,40,
762,2018-01-25,Mark Trujillo,email_footer,15,
763,2018-01-25,Jordan Leonard,facebook,23,
764,2018-01-26,Lisa Sawyer,linkedin,22,
765,2018-01-26,Tyler Hunt,email_footer,30,
766,2018-01-26,Michael Mathis,email_footer,30,
767,2018-01-26,Jacqueline Herrera,facebook,15,
768,2018-01-26,Danielle Stark,email_footer,19,
769,2018-01-26,Becky Cox,organic,22,
770,2018-01-26,Maureen Gutierrez,linkedin,44,
771,2018-01-27,Alexandra Ward,facebook,49,
772,2018-01-27,John Andrews V,email_footer,29,
773,2018-01-27,James Lambert,email_footer,19,
774,2018-01-27,Teresa Lyons,google,44,
775,2018-01-27,Randall Carter,email_footer,40,
776,2018-01-27,Maria Velez,email_footer,46,
777,2018-01-27,Joshua Ramsey,linkedin,12,
778,2018-01-28,Tina Moss,google,36,
779,2018-01-28,Tara Morgan,google,12,
780,2018-01-28,Cynthia Perry,email_footer,42,
781,2018-01-28,Tamara Meyer,linkedin,47,
782,2018-01-28,Mary Harris,organic,42,
783,2018-01-28,Corey Miller,google,47,
784,2018-01-28,Chase White,linkedin,14,
785,2018-01-29,Cheryl Young,facebook,9,
786,2018-01-29,Mrs. Ashley Lopez,email_footer,42,
787,2018-01-29,Michael Schneider,google,39,
788,2018-01-30,David Brown,google,22,
789,2018-01-30,Tonya Woodard,google,33,
790,2018-01-30,Stacey Williams,facebook,23,
791,2018-01-30,Lisa Dawson,email_footer,27,
792,2018-01-30,Samantha Bolton,linkedin,43,
793,2018-01-30,Lee Hughes,linkedin,35,
794,2018-01-30,Katie Fisher,linkedin,49,
795,2018-01-30,Mark Perkins,google,28,
796,2018-01-30,Amanda Wright,facebook,20,
797,2018-01-30,Stacy Pruitt,google,47,
798,2018-01-31,Lauren Roberts,email_footer,46,
799,2018-01-31,Robin Lowe,google,33,
800,2018-01-31,Lauren West,linkedin,47,
801,2018-01-31,Juan Yang,email_footer,28,
802,2018-01-31,Steven Anderson,linkedin,38,
803,2018-01-31,Jill Smith,google,31,
804,2018-01-31,Alexis Harris,facebook,21,
805,2018-02-01,Alison Odonnell,linkedin,48,
806,2018-02-01,James Carter,linkedin,14,
807,2018-02-01,Jamie Welch,email_footer,39,
808,2018-02-01,Zachary Williams,facebook,19,
809,2018-02-01,Julie Goodwin,google,12,
810,2018-02-02,Kimberly Prince,email_footer,45,
811,2018-02-02,Katherine Payne,organic,47,
812,2018-02-02,Mary Castillo,facebook,39,
813,2018-02-02,Madison Sanchez,facebook,14,
814,2018-02-02,Tonya Morales,linkedin,48,
815,2018-02-03,Dominic Robinson,facebook,29,
816,2018-02-03,Susan Perez,linkedin,43,
817,2018-02-03,Eric Ramos,linkedin,34,
818,2018-02-03,Troy Sanchez,email_footer,34,
819,2018-02-03,Christy Martinez,linkedin,31,
820,2018-02-04,Casey Nelson,facebook,34,
821,2018-02-04,Brandon Martinez,google,27,
822,2018-02-04,Keith Velasquez,facebook,19,
823,2018-02-04,Tracy Phillips,linkedin,48,
824,2018-02-04,Michael Walters,google,40,
825,2018-02-04,Melissa Stevens,facebook,34,
826,2018-02-04,Erin Bailey,google,14,
827,2018-02-04,Samantha Velasquez,facebook,37,
828,2018-02-05,Richard Long,email_footer,30,
829,2018-02-05,Jacqueline Chang,linkedin,12,
830,2018-02-05,Kimberly Casey,linkedin,28,
831,2018-02-05,Spencer Henderson,google,32,
832,2018-02-06,Alexandra Morgan,organic,38,
833,2018-02-06,Tara Jones,google,22,
834,2018-02-06,Noah Sanchez,email_footer,48,
835,2018-02-06,Joseph Aguilar,email_footer,39,
836,2018-02-06,Jessica Boyd,email_footer,33,
837,2018-02-06,Ashley Graves,email_footer,25,
838,2018-02-06,Darrell Marsh,google,16,
839,2018-02-06,Casey Parsons,organic,35,
840,2018-02-06,Nancy Neal,google,14,
841,2018-02-06,Jeffrey Jones,linkedin,13,
842,2018-02-06,Derek Peters,linkedin,39,
843,2018-02-07,Thomas Cummings,linkedin,25,
844,2018-02-07,Caitlin Castro,organic,39,
845,2018-02-07,Andrew Coleman,google,15,
846,2018-02-07,Susan Gray,organic,49,
847,2018-02-07,Jennifer Hayes,linkedin,14,
848,2018-02-07,Nicole Stewart,email_footer,17,
849,2018-02-07,Amy Brown,organic,22,
850,2018-02-07,Shannon Martin,google,35,
851,2018-02-08,Cindy Gregory,linkedin,37,
852,2018-02-08,Sandra Patterson,linkedin,48,
853,2018-02-08,Michael Duran,google,26,
854,2018-02-08,Michelle Wolfe,facebook,29,
855,2018-02-08,Marcus Brown,facebook,42,
856,2018-02-08,John Wilson,email_footer,17,
857,2018-02-08,Heather Parker,email_footer,45,
858,2018-02-08,Travis Bullock,linkedin,43,
859,2018-02-09,Cynthia Jones,google,48,
860,2018-02-09,Jessica Osborne,organic,47,
861,2018-02-10,Katherine Burton,email_footer,14,
862,2018-02-10,Hannah Gates,email_footer,19,
863,2018-02-10,Sean Meyers,linkedin,21,
864,2018-02-10,Colleen Jones,email_footer,25,
865,2018-02-10,Susan Salazar,facebook,48,
866,2018-02-10,Alexander Ward,facebook,25,
867,2018-02-10,Robin Johnson,organic,35,
868,2018-02-10,Jill Lowery,email_footer,20,
869,2018-02-11,Christopher King,organic,20,
870,2018-02-11,Cheryl Sanders,email_footer,29,
871,2018-02-11,Amy Gutierrez,email_footer,44,
872,2018-02-11,William Gomez,linkedin,36,
873,2018-02-11,Jack Hess,linkedin,38,
874,2018-02-12,Vanessa Gray,linkedin,10,
875,2018-02-12,Billy Russell,linkedin,44,
876,2018-02-12,Amber Mcgrath,google,36,
877,2018-02-12,Robert Sweeney,google,22,
878,2018-02-12,Ann Douglas,google,47,
879,2018-02-12,Robert Chavez,organic,40,
880,2018-02-12,Brandy Martin,organic,47,
881,2018-02-12,Jennifer Clark,facebook,40,
882,2018-02-13,Mary French,organic,45,
883,2018-02-13,Jessica Vargas,organic,47,
884,2018-02-13,Aimee Mason,linkedin,19,
885,2018-02-13,Lynn Brown,google,20,
886,2018-02-14,Charles Daniels,linkedin,37,
887,2018-02-14,Kelly Stone,email_footer,13,
888,2018-02-14,Karen Clark,google,22,
889,2018-02-14,Gary Patterson,organic,18,
890,2018-02-15,Christopher Myers,organic,35,
891,2018-02-15,Elizabeth Meadows,organic,21,113.0
892,2018-02-16,Dr. Crystal Robles,email_footer,10,
893,2018-02-16,Kristine Riddle,organic,37,114.0
894,2018-02-16,Meghan Robertson,organic,33,
895,2018-02-16,Michael Reynolds,linkedin,49,
896,2018-02-16,Joseph Mendez,linkedin,32,
897,2018-02-16,Dean Torres,facebook,19,
898,2018-02-16,Gregory Simon,linkedin,47,
899,2018-02-16,Lynn Bradley,linkedin,19,
900,2018-02-17,Caroline Franco,email_footer,25,
901,2018-02-17,Timothy Cox,facebook,15,
902,2018-02-17,Betty Torres,facebook,33,
903,2018-02-17,Renee Bennett,facebook,20,
904,2018-02-17,Brian Gross,email_footer,12,
905,2018-02-17,Elizabeth Hanson,email_footer,40,
906,2018-02-17,Brandon Wilson,linkedin,41,
907,2018-02-18,Emily Murphy,email_footer,48,
908,2018-02-18,Anthony Gomez,organic,16,
909,2018-02-18,Shane Brown,facebook,13,
910,2018-02-18,Jacob Kelley,google,40,
911,2018-02-18,Kenneth Fitzpatrick,facebook,42,
912,2018-02-18,Jeffrey Smith,google,13,
913,2018-02-19,Cristina Murphy,google,23,
914,2018-02-19,Julie Hall,email_footer,35,
915,2018-02-19,Victoria Barton DDS,google,46,
916,2018-02-19,Ryan Weaver,email_footer,49,
917,2018-02-19,Erika Bailey,google,29,
918,2018-02-19,Chad Fernandez,organic,42,
919,2018-02-19,Joseph Daniel,facebook,25,
920,2018-02-20,Brian Johnson,facebook,19,
921,2018-02-20,Jason Russell,linkedin,38,
922,2018-02-20,Lori Douglas,facebook,45,
923,2018-02-20,Connor Gomez,facebook,11,
924,2018-02-21,Steve Ortega,organic,29,115.0
925,2018-02-21,Sean White,facebook,21,
926,2018-02-21,Timothy Barton,facebook,40,
927,2018-02-21,Timothy Mason,google,24,
928,2018-02-21,Timothy Moore,organic,45,
929,2018-02-22,Robert Vincent,email_footer,26,
930,2018-02-22,Kelly Potter DDS,facebook,29,
931,2018-02-23,Lauren Burton,google,36,
932,2018-02-23,Timothy Edwards,linkedin,14,116.0
933,2018-02-23,John Franklin,email_footer,15,
934,2018-02-23,Angela Underwood,facebook,41,
935,2018-02-23,Joseph Ward,email_footer,49,
936,2018-02-23,Patricia Adams,facebook,39,
937,2018-02-23,Michael Frank,email_footer,46,
938,2018-02-23,Lawrence Young,organic,42,
939,2018-02-23,Jennifer Perez,email_footer,38,
940,2018-02-23,Brianna Moore,facebook,11,
941,2018-02-24,Nicole Newman,linkedin,33,
942,2018-02-24,Scott Norris,organic,38,
943,2018-02-24,Jackson Cruz Jr.,linkedin,37,
944,2018-02-24,Sara Anderson,linkedin,47,
945,2018-02-24,Lynn Russell,facebook,17,
946,2018-02-24,Angela Carr,facebook,32,
947,2018-02-24,Robert Long,linkedin,30,
948,2018-02-25,Brooke Hurley,google,20,
949,2018-02-25,Sylvia Pena,facebook,33,
950,2018-02-25,Logan Mcdonald,email_footer,21,
951,2018-02-25,James Lewis,linkedin,26,
952,2018-02-25,Brenda Cervantes,linkedin,11,
953,2018-02-25,Kimberly Dean,google,43,
954,2018-02-25,Sharon Adams,linkedin,29,
955,2018-02-25,Victoria Kemp,google,42,
956,2018-02-25,Tiffany Holder,organic,46,
957,2018-02-25,Mr. Evan Larson,email_footer,24,
958,2018-02-25,Julie Wilson,google,26,
959,2018-02-25,Mary Thompson,google,10,
960,2018-02-25,Austin Bradford,google,42,
961,2018-02-25,Laurie Washington,linkedin,23,
962,2018-02-25,Victor Foster,facebook,44,
963,2018-02-25,Phillip Olson,organic,43,
964,2018-02-25,Robyn Wilson MD,linkedin,39,
965,2018-02-25,Daniel Price,linkedin,29,
966,2018-02-25,April Edwards,linkedin,45,
967,2018-02-25,Harold Esparza,facebook,31,
968,2018-02-25,Michelle Thomas,email_footer,32,
969,2018-02-26,Aaron Knight,facebook,45,
970,2018-02-26,Amy Smith MD,facebook,17,
971,2018-02-26,Timothy Contreras,facebook,13,
972,2018-02-26,Brent Adams,organic,38,
973,2018-02-26,David Long,organic,11,
974,2018-02-26,Timothy Wright,organic,24,
975,2018-02-26,Erin Richardson,email_footer,48,
976,2018-02-26,Courtney Alvarado MD,google,26,
977,2018-02-26,Scott Andrews,linkedin,37,
978,2018-02-26,Kathy Villegas,organic,19,
979,2018-02-26,Zachary Ruiz,google,19,
980,2018-02-27,Julie Hudson,email_footer,16,
981,2018-02-27,Abigail Russell,email_footer,49,
982,2018-02-27,Crystal Hernandez,linkedin,27,
983,2018-02-27,Glenn Green,linkedin,10,
984,2018-02-27,Mr. Brandon Walter,linkedin,29,
985,2018-02-27,Richard Harper,facebook,43,
986,2018-02-27,Brenda Smith,facebook,43,
987,2018-02-27,Olivia Wood,facebook,31,
988,2018-02-27,James Hodge,organic,35,
989,2018-02-27,Scott Kelly,email_footer,29,
990,2018-02-27,Daniel Smith,email_footer,30,
991,2018-02-28,Robyn Anderson,organic,30,
992,2018-02-28,Wayne Bell,linkedin,35,
993,2018-02-28,Thomas Williams,linkedin,39,
994,2018-02-28,Andrew Morales,facebook,10,
995,2018-02-28,Jesus Miller,google,44,
996,2018-02-28,Jeanette Oliver,organic,30,
997,2018-02-28,Tara Anderson,email_footer,39,
998,2018-02-28,Rachel Hall,google,41,
999,2018-02-28,Sheryl Smith,facebook,47,
1000,2018-03-01,Randy King,google,29,
1001,2018-03-01,Julie Hamilton,facebook,17,
1002,2018-03-01,Amanda Sanchez,facebook,22,
1003,2018-03-01,Allison Martinez,facebook,18,
1004,2018-03-02,Pamela Cole,linkedin,45,
1005,2018-03-02,Steven Ruiz,google,25,
1006,2018-03-02,Michelle Lee,organic,45,
1007,2018-03-02,Leslie Brown,email_footer,36,
1008,2018-03-02,Douglas Ortiz,email_footer,26,
1009,2018-03-02,Emily Stokes,google,42,
1010,2018-03-03,Bryce Johnson,linkedin,19,
1011,2018-03-03,Pamela Martin,email_footer,30,
1012,2018-03-03,Jermaine Browning,linkedin,24,
1013,2018-03-04,Shawna Solomon,facebook,36,
1014,2018-03-04,Nicholas Smith,facebook,28,
1015,2018-03-04,Raymond Ross,email_footer,12,
1016,2018-03-04,James Jones,facebook,44,
1017,2018-03-05,Henry Meadows,linkedin,42,
1018,2018-03-05,Paul Long,organic,32,
1019,2018-03-05,Gregory Gibson,facebook,9,
1020,2018-03-05,Stephanie Fields,email_footer,9,
1021,2018-03-05,Elizabeth Thomas,email_footer,46,
1022,2018-03-05,Samuel Scott,email_footer,46,
1023,2018-03-05,Patrick Crawford,email_footer,16,
1024,2018-03-05,Shelly Harvey,organic,47,
1025,2018-03-06,David Atkins,google,46,
1026,2018-03-06,Sandra Stafford,google,32,
1027,2018-03-07,Sandra Kemp MD,email_footer,22,
1028,2018-03-07,Jonathan Sullivan MD,google,41,
1029,2018-03-07,Tracy Short,facebook,44,
1030,2018-03-07,Rodney Scott,email_footer,13,
1031,2018-03-08,Julian Rice,facebook,46,
1032,2018-03-08,Donald Kennedy,facebook,38,
1033,2018-03-08,Brittany Gray,google,19,117.0
1034,2018-03-08,Megan Burns,linkedin,39,
1035,2018-03-08,Elizabeth Harper,facebook,12,
1036,2018-03-08,Kelly Rosales,email_footer,23,
1037,2018-03-09,Justin Mason,linkedin,41,
1038,2018-03-09,Bryan Maynard,facebook,21,
1039,2018-03-09,Joan Huynh,google,10,
1040,2018-03-09,Johnathan Campbell,organic,22,
1041,2018-03-09,Michelle Clark,email_footer,24,
1042,2018-03-10,Samantha Ellison,facebook,49,
1043,2018-03-10,Vanessa Ross,email_footer,47,
1044,2018-03-10,Tamara Richardson,google,10,
1045,2018-03-10,Jacob Sherman,linkedin,27,
1046,2018-03-10,Robert Cook,linkedin,38,
1047,2018-03-10,Eric Robles,email_footer,49,
1048,2018-03-10,Angela Barajas,email_footer,35,
1049,2018-03-10,Darlene Valenzuela,organic,45,
1050,2018-03-10,Jennifer Wilcox,google,26,
1051,2018-03-11,Mr. Jeremy Kelley MD,linkedin,13,
1052,2018-03-11,Tiffany Murphy,email_footer,28,
1053,2018-03-11,Jacob Castillo,linkedin,18,
1054,2018-03-11,Antonio Curry,google,12,
1055,2018-03-11,Patrick Flores,linkedin,16,
1056,2018-03-11,John Davis,email_footer,21,
